Date,Hour,Ontario Demand
10-Nov-04,8,18544
10-Nov-04,9,19050
10-Nov-04,10,19044
10-Nov-04,11,19122
10-Nov-04,12,19122
10-Nov-04,13,18937
10-Nov-04,14,18952
10-Nov-04,15,18821
10-Nov-04,16,18851
10-Nov-04,17,19519
10-Nov-04,18,20674
10-Nov-04,19,20552
10-Nov-04,20,20085
10-Nov-04,21,19550
10-Nov-04,22,18689
10-Nov-04,23,17612
10-Nov-04,24,16183
11-Nov-04,1,15283
11-Nov-04,2,14761
11-Nov-04,3,14446
11-Nov-04,4,14299
11-Nov-04,5,14372
11-Nov-04,6,14948
11-Nov-04,7,16312
11-Nov-04,8,18201
11-Nov-04,9,18928
11-Nov-04,10,18988
11-Nov-04,11,19114
11-Nov-04,12,19077
11-Nov-04,13,19018
11-Nov-04,14,18911
11-Nov-04,15,18911
11-Nov-04,16,19082
11-Nov-04,17,19829
11-Nov-04,18,21085
11-Nov-04,19,20985
11-Nov-04,20,20617
11-Nov-04,21,20105
11-Nov-04,22,19327
11-Nov-04,23,18183
11-Nov-04,24,16932
12-Nov-04,1,15930
12-Nov-04,2,15422
12-Nov-04,3,15165
12-Nov-04,4,15086
12-Nov-04,5,15203
12-Nov-04,6,15862
12-Nov-04,7,17231
12-Nov-04,8,19017
12-Nov-04,9,19536
12-Nov-04,10,19528
12-Nov-04,11,19425
12-Nov-04,12,19387
12-Nov-04,13,19069
12-Nov-04,14,18877
12-Nov-04,15,18802
12-Nov-04,16,18767
12-Nov-04,17,19215
12-Nov-04,18,20417
12-Nov-04,19,20473
12-Nov-04,20,20014
12-Nov-04,21,19513
12-Nov-04,22,18864
12-Nov-04,23,17867
12-Nov-04,24,16687
13-Nov-04,1,15570
13-Nov-04,2,15180
13-Nov-04,3,14911
13-Nov-04,4,14735
13-Nov-04,5,14748
13-Nov-04,6,15093
13-Nov-04,7,15633
13-Nov-04,8,16452
13-Nov-04,9,17365
13-Nov-04,10,17895
13-Nov-04,11,18099
13-Nov-04,12,18022
13-Nov-04,13,17664
13-Nov-04,14,17299
13-Nov-04,15,17025
13-Nov-04,16,16872
13-Nov-04,17,17522
13-Nov-04,18,19124
13-Nov-04,19,19017
13-Nov-04,20,18578
13-Nov-04,21,18097
13-Nov-04,22,17672
13-Nov-04,23,16931
13-Nov-04,24,16041
14-Nov-04,1,15112
14-Nov-04,2,14742
14-Nov-04,3,14432
14-Nov-04,4,14319
14-Nov-04,5,14207
14-Nov-04,6,14425
14-Nov-04,7,14837
14-Nov-04,8,15381
14-Nov-04,9,16074
14-Nov-04,10,16605
14-Nov-04,11,16826
14-Nov-04,12,16819
14-Nov-04,13,16732
14-Nov-04,14,16416
14-Nov-04,15,16235
14-Nov-04,16,16344
14-Nov-04,17,17073
14-Nov-04,18,18732
14-Nov-04,19,18741
14-Nov-04,20,18330
14-Nov-04,21,17994
14-Nov-04,22,17425
14-Nov-04,23,16572
14-Nov-04,24,15584
15-Nov-04,1,14960
15-Nov-04,2,14601
15-Nov-04,3,14388
15-Nov-04,4,14464
15-Nov-04,5,14610
15-Nov-04,6,15296
15-Nov-04,7,16781
15-Nov-04,8,18573
15-Nov-04,9,19038
15-Nov-04,10,19054
15-Nov-04,11,19151
15-Nov-04,12,19106
15-Nov-04,13,18941
15-Nov-04,14,18783
15-Nov-04,15,18584
15-Nov-04,16,18671
15-Nov-04,17,19448
15-Nov-04,18,20691
15-Nov-04,19,20604
15-Nov-04,20,20285
15-Nov-04,21,19764
15-Nov-04,22,18979
15-Nov-04,23,17705
15-Nov-04,24,16317
16-Nov-04,1,15371
16-Nov-04,2,14864
16-Nov-04,3,14620
16-Nov-04,4,14469
16-Nov-04,5,14552
16-Nov-04,6,15150
16-Nov-04,7,16670
16-Nov-04,8,18421
16-Nov-04,9,18831
16-Nov-04,10,18595
16-Nov-04,11,18712
16-Nov-04,12,18724
16-Nov-04,13,18431
16-Nov-04,14,18465
16-Nov-04,15,18300
16-Nov-04,16,18436
16-Nov-04,17,19169
16-Nov-04,18,20365
16-Nov-04,19,20125
16-Nov-04,20,19783
16-Nov-04,21,19304
16-Nov-04,22,18536
16-Nov-04,23,17202
16-Nov-04,24,15871
17-Nov-04,1,14994
17-Nov-04,2,14397
17-Nov-04,3,14176
17-Nov-04,4,14029
17-Nov-04,5,14062
17-Nov-04,6,14508
17-Nov-04,7,15934
17-Nov-04,8,17802
17-Nov-04,9,18386
17-Nov-04,10,18475
17-Nov-04,11,18608
17-Nov-04,12,18596
17-Nov-04,13,18443
17-Nov-04,14,18465
17-Nov-04,15,18413
17-Nov-04,16,18717
17-Nov-04,17,19535
17-Nov-04,18,20527
17-Nov-04,19,20241
17-Nov-04,20,19760
17-Nov-04,21,19319
17-Nov-04,22,18439
17-Nov-04,23,17229
17-Nov-04,24,15803
18-Nov-04,1,14857
18-Nov-04,2,14363
18-Nov-04,3,14090
18-Nov-04,4,13901
18-Nov-04,5,13947
18-Nov-04,6,14467
18-Nov-04,7,15902
18-Nov-04,8,17854
18-Nov-04,9,18362
18-Nov-04,10,18293
18-Nov-04,11,18458
18-Nov-04,12,18465
18-Nov-04,13,18520
18-Nov-04,14,18501
18-Nov-04,15,18540
18-Nov-04,16,18603
18-Nov-04,17,19251
18-Nov-04,18,20272
18-Nov-04,19,20259
18-Nov-04,20,19836
18-Nov-04,21,19212
18-Nov-04,22,18432
18-Nov-04,23,17228
18-Nov-04,24,15975
19-Nov-04,1,15138
19-Nov-04,2,14658
19-Nov-04,3,14426
19-Nov-04,4,14255
19-Nov-04,5,14402
19-Nov-04,6,14881
19-Nov-04,7,16217
19-Nov-04,8,18049
19-Nov-04,9,18609
19-Nov-04,10,18760
19-Nov-04,11,18792
19-Nov-04,12,18769
19-Nov-04,13,18407
19-Nov-04,14,18287
19-Nov-04,15,18205
19-Nov-04,16,18222
19-Nov-04,17,18890
19-Nov-04,18,20029
19-Nov-04,19,19799
19-Nov-04,20,19204
19-Nov-04,21,18673
19-Nov-04,22,18026
19-Nov-04,23,17088
19-Nov-04,24,15898
20-Nov-04,1,14889
20-Nov-04,2,14351
20-Nov-04,3,14075
20-Nov-04,4,13927
20-Nov-04,5,13865
20-Nov-04,6,14094
20-Nov-04,7,14654
20-Nov-04,8,15611
20-Nov-04,9,16681
20-Nov-04,10,17574
20-Nov-04,11,17971
20-Nov-04,12,18159
20-Nov-04,13,18101
20-Nov-04,14,17863
20-Nov-04,15,17681
20-Nov-04,16,17637
20-Nov-04,17,18209
20-Nov-04,18,19175
20-Nov-04,19,18664
20-Nov-04,20,18080
